technoweenie;2;3;7;42;55;15;14;22;12;7;2;2;2;7;6;2;5;7;3;6;13;2;18;17;5;9;6;5;8;12;5;5;3;20;12;11;22;14;8;13;58;3;3;7;14;6;15;2;2;2;25;2;4;34;2;16;7;5;8;16;18;48;74;52;15;3;3;29;3;7;39;109;2108;1079;0.08433734939759036
tclem;4;7;2;3;6;7;2;2;5;3;3;2;11;10;5;2;9;4;5;21;2;64;125;174;395;27;6;101;2;15;2;2;159;1980;1206;0.04311774461028192
gjtorikian;5;4;17;9;9;5;6;3;34;3;11;5;2;2;3;15;2;3;9;20;15;5;2;5;2;3;4;9;5;5;2;15;3;2;3;2;12;6;3;29;2;2;3;2;8;2;2;3;5;4;7;5;2;18;6;2;2;2;2;2;7;9;5;10;3;2;7;5;2;3;2;2;3;2;2;3;2;5;6;2;7;4;5;5;4;4;3;6;4;2;3;2;5;2;3;2;15;2;11;2;4;10;7;3;2;2;4;29;3;2;2;2;5;6;12;2;11;6;3;6;2;12;3;21;15;12;4;11;2;5;2;12;2;2;3;11;2;4;8;6;5;14;16;10;9;9;13;7;5;2;9;5;2;10;3;16;10;8;10;4;16;2;26;19;2;13;50;79;1229;1285;0.20700389105058364
jasonrudolph;3;3;2;2;9;7;5;6;3;2;3;2;10;2;21;6;5;7;5;6;7;3;18;3;5;5;6;3;3;2;2;12;2;9;2;3;3;6;3;3;3;15;6;2;4;3;3;4;3;12;6;13;5;2;26;6;4;11;4;6;5;6;4;6;2;3;2;8;18;31;8;7;3;21;5;10;7;3;3;7;16;12;21;9;4;7;2;3;2;2;5;2;17;11;29;13;6;14;6;7;3;5;3;15;9;6;4;13;9;5;14;11;6;74;17;119;176;1246;1267;0.15864246250986583
iangreenleaf;2511;1;1.0
lehnerpat;2509;1;1.0
gruen;2506;1;1.0
evanj;2505;2;1.0
dennisreimann;2506;1;1.0
rsese;2;2501;4;0.75
pauldipietro;2502;1;1.0
nakajima;309;2185;310;0.0064516129032258064
jdennes;70;17;5;18;30;6;3;27;60;3;5;2;3;6;27;5;5;9;45;307;157;78;122;1475;1019;0.03140333660451423
richardkmichael;2490;1;1.0
aaronpk;2480;1;1.0
mroth;2475;1;1.0
ymendel;14;9;2;295;393;14;1744;729;0.010973936899862825
dsheets;13;10;548;157;42;1700;772;0.009067357512953367
nandak522;2466;1;1.0
runemadsen;2456;1;1.0
foca;2451;1;1.0
mmozuras;2440;1;1.0
maxehmookau;2439;1;1.0
willnorris;2420;1;1.0
GithubGeekJoelLOL;2413;2;1.0
jacobbednarz;9;237;55;2109;302;0.013245033112582781
waldyrious;2403;1;1.0
alonswartz;2388;1;1.0
btoews;5;31;5;12;30;2303;84;0.07142857142857142
kenwarner;2378;1;1.0
cenkalti;2375;1;1.0
AmeenAhmed;2374;1;1.0
paulhammond;2373;1;1.0
philschatz;2369;1;1.0
shama;2337;1;1.0
gregose;2334;1;1.0
mastahyeti;368;2;6;271;5;1674;656;0.013719512195121951
tjschuck;43;2282;44;0.045454545454545456
danvine;2324;1;1.0
ib-lundgren;2318;1;1.0
jkeylu;2307;1;1.0
kfr2;2294;1;1.0
harshadsabne;207;2086;208;0.009615384615384616
kdaigle;72;40;10;4;6;4;3;126;6;18;39;7;28;6;48;3;4;153;22;4;6;6;6;18;3;2;6;20;35;13;1559;732;0.060109289617486336
claudiob;11;21;2255;34;0.11764705882352941
mazubieta;2284;1;1.0
ghxiao;2280;1;1.0
jacquev6;2277;1;1.0
elskwid;14;2261;16;0.1875
tobiasahlin;3;2;10;3;8;37;15;71;33;7;3;2061;210;0.1380952380952381
devdiva;2267;1;1.0
spraints;2266;1;1.0
boidanny;2265;1;1.0
knunery;2264;1;1.0
metaliveblog;2259;1;1.0
hatchan;2256;1;1.0
shiftkey;936;8;1309;945;0.0031746031746031746
tmcgilchrist;2252;1;1.0
gabrielweyer;2251;1;1.0
brycemcd;3;2241;4;0.5
cmfcmf;2243;1;1.0
ax3l;2;2238;3;0.6666666666666666
aviflax;2211;1;1.0
alysonla;2222;1;1.0
gabrielmiller;2198;1;1.0
mislav;149;361;21;1665;533;0.009380863039399626
ajsb85;2184;1;1.0
ihommani;2174;1;1.0
arfon;256;36;13;126;1735;435;0.01839080459770115
zsalzbank;2164;1;1.0
johnsheehan;2163;1;1.0
mohamedattahri;2163;1;1.0
bmoeskau;2163;1;1.0
dsiddy;2163;1;1.0
sgwill;2155;1;1.0
spicycode;67;2;5;167;1913;242;0.02066115702479339
dbussink;5;883;1260;889;0.003374578177727784
benbalter;5;352;6;2;148;15;1609;534;0.02247191011235955
julia7662;2;2134;3;0.6666666666666666
jdpace;6;7;10;13;14;3;4;28;2;49;66;2;39;5;2;4;5;1869;267;0.09363295880149813
wilkinsona;2129;1;1.0
linhr;2128;1;1.0
owenthereal;2123;1;1.0
nquinlan;2121;1;1.0
Ortham;2121;1;1.0
pixeloution;2119;1;1.0
footmp;2118;1;1.0
mps;116;1997;117;0.017094017094017096
hubot;4;272;3;6;2;5;6;12;4;6;6;2;3;6;6;4;3;2;7;2;6;3;5;2;4;2;3;3;5;6;5;4;3;2;2;5;7;3;7;4;5;7;21;3;2;4;3;3;3;4;4;6;3;2;4;2;3;4;3;11;2;2;2;4;3;9;2;2;2;3;2;2;4;2;4;6;2;4;5;5;3;6;2;5;210;1224;889;0.1597300337457818
konklone;2110;1;1.0
MandaBrown;2102;1;1.0
azizshamim;5;2;2091;10;0.5
pnelson;2091;1;1.0
denis-sokolov;2089;1;1.0
thebinarypenguin;2059;2;1.0
thomasballinger;2053;1;1.0
fprochazka;2045;1;1.0
alindeman;2042;1;1.0
jondlm;2036;1;1.0
cirosantilli;2031;1;1.0
milo;2029;1;1.0
zorbash;98;1925;99;0.020202020202020204
e-jigsaw;2018;1;1.0
WestleyArgentum;2002;1;1.0
azenla;1993;1;1.0
shayfrendt;1979;2;1.0
sutt0n;1971;1;1.0
neilprosser;1970;1;1.0
brancz;1964;1;1.0
ptoomey3;21;6;2;6;28;2;13;5;56;16;31;1759;189;0.07407407407407407
mbabker;1944;1;1.0
lucasconstantino;1941;1;1.0
carlesjove;1934;1;1.0
alexsoft;1925;1;1.0
lildude;1924;1;1.0
nickrobson;1906;1;1.0
Vdragon;1903;1;1.0
redbmk;1866;1;1.0
mikemaccana;1864;1;1.0
jeremyruppel;1862;1;1.0
DDropinski;1855;1;1.0
willsmythe;1832;1;1.0
sdepold;1830;1;1.0
fixe;1829;1;1.0
zw;1822;1;1.0
mtodd;1821;1;1.0
tamsky;1813;2;1.0
sm11963;1809;1;1.0
troyswanson;1806;1;1.0
glasser;1794;1;1.0
vasujain;1791;1;1.0
kelunik;1779;1;1.0
mgriffin;1776;2;1.0
imjasonh;1773;1;1.0
buckelij;40;100;2;5;2;5;1618;156;0.05128205128205128
daveaglick;1771;1;1.0
fnordfish;1784;1;1.0
IonicaBizau;6;1759;7;0.2857142857142857
winniehell;1753;1;1.0
jatoben;1748;1;1.0
djoume;1742;1;1.0
alorma;8;127;2;1598;138;0.028985507246376812
nuclearsandwich;75;1652;76;0.02631578947368421
bkeepers;1724;1;1.0
nickh;43;6;85;1581;137;0.043795620437956206
jonrohan;2;112;1603;115;0.02608695652173913
AnnAddicks;1713;1;1.0
stevepeak;2;1708;3;0.6666666666666666
SamMarkowitz;1709;1;1.0
emulienfou;303;1401;304;0.006578947368421052
keavy;6;9;46;5;210;1402;279;0.02867383512544803
whiteinge;1679;1;1.0
jammur;1634;2;1.0
stevemao;1652;1;1.0
gonzohunter;1624;1;1.0
Shredder121;22;3;2;126;10;22;12;6;6;20;10;52;1310;294;0.05102040816326531
aroben;1594;2;1.0
mdread;1594;1;1.0
brntbeer;2;7;2;1575;13;0.38461538461538464
michaelstewart;1545;1;1.0
dmitshur;231;1304;232;0.008620689655172414
tarebyte;101;84;1315;188;0.026595744680851064
drazisil;1499;2;1.0
kytrick;1499;1;1.0
illicitonion;1495;1;1.0
mellybess;4;6;1479;12;0.3333333333333333
humzashah;1489;1;1.0
yu1ro;1451;1;1.0
MikeMcQuaid;96;10;7;27;5;49;1255;196;0.04081632653061224
thejonanshow;1450;1;1.0
bswinnerton;36;11;1402;48;0.0625
prayagverma;1440;1;1.0
denis-soundcloud;1436;1;1.0
lidice;1435;1;1.0
lndbrg;1429;1;1.0
jneill;1423;1;1.0
owocki;1423;1;1.0
vmaudgalya;1413;2;1.0
STRd6;3;1406;5;0.6
tomasbjerre;1415;1;1.0
julianlam;1391;1;1.0
davidcelis;10;16;3;55;1306;86;0.06976744186046512
pdalpra;12;3;1350;16;0.1875
edjiang;1348;1;1.0
jtrent238;1337;3;1.0
jwilk;9;1306;10;0.2
pravipati;12;1296;13;0.15384615384615385
notriddle;1293;1;1.0
chaoranxie;1273;1;1.0
JeffSchering;1246;1;1.0
mortonfox;1232;1;1.0
